date,location,time,unknown,day
25/06/2017,The Spot,18:14:10,1479,WE
8/7/2017,Dairy Don,12:18:47,1479,WE
9/7/2017,Kosmic Sheesha Lounge,10:20:46,1479,WE
1/1/2017,Zeal 3 Seasons Family Restaurant & Bar,23:39:42,1479,WE
13/05/2017,Domino's Pizza,16:32:57,1479,WE
16/09/2017,Golden Jade - Ramada,18:32:25,1479,WE
21/01/2017,BOX8 - Desi Meals,3:12:19,1479,WE
3/9/2017,Geeta Fast Food,10:42:47,1480,WE
1/10/2017,Domino's Pizza,9:02:00,1480,WE
24/09/2017,142 East,22:39:48,1480,WE
18/03/2017,Gupta Sandwiches & Snacks,0:17:42,1481,WE
4/6/2017,SR Restaurant and Lounge,14:56:52,1481,WE
19/07/2017,Sandrich,13:21:31,1482,WD
8/7/2017,Geeta Fast Food,13:15:59,1482,WE
19/02/2017,Domino's Pizza,3:40:41,1483,WE
30/04/2017,The Tuck Box,19:35:01,1483,WE
2/3/2017,Dairy Don,0:20:22,1484,WD
15/08/2017,Gupta Sandwiches & Snacks,10:36:21,1484,WD
21/05/2017,Geeta Fast Food,0:49:18,1484,WE
6/5/2017,Peche Mignon - Novotel,7:06:02,1484,WE
2/4/2017,Sai Sagar,0:55:58,1484,WE
5/3/2017,Domino's Pizza,12:39:58,1484,WE
17/06/2017,Gupta Sandwiches & Snacks,13:38:20,1484,WE
15/09/2017,Dairy Don,17:04:42,1485,WD
24/09/2017,White Elephant Arena Cafe,7:01:33,1485,WE
18/03/2017,Sai Sagar,9:27:36,1485,WE
30/05/2017,Prithika Hotel,14:52:35,1486,WD
23/06/2017,Sai Sagar,3:02:59,1486,WD
27/05/2017,Swastik,0:39:31,1486,WE
5/3/2017,Swastik,7:11:47,1486,WE
30/09/2017,Tindees QSR,4:01:10,1487,WE
18/02/2017,Bombay Burger's,21:16:36,1487,WE
15/02/2017,Swastik,1:20:05,1488,WD
25/02/2017,Peche Mignon - Novotel,7:12:47,1488,WE
26/08/2017,Sandrich,9:14:11,1488,WE
23/08/2017,Great World,13:41:54,1489,WD
28/09/2017,Swastik,3:35:15,1489,WD
9/9/2017,Sandrich,6:04:46,1489,WE
11/6/2017,Canvas Laugh Club,10:26:52,1489,WE
22/03/2017,Sai Sagar,19:11:56,1490,WD
17/04/2017,Varsha,7:19:32,1490,WD
12/7/2017,Varsha,15:01:14,1491,WD
10/4/2017,BOX8 - Desi Meals,18:03:58,1491,WD
13/02/2017,Slice of Lime,4:12:23,1491,WD
7/8/2017,Saarthi,2:14:25,1491,WD
4/10/2017,Dairy Don,9:06:51,1491,WD
16/09/2017,Slice of Lime,15:03:36,1491,WE
21/05/2017,Sandrich,2:57:10,1491,WE
17/09/2017,The Spot,2:25:07,1491,WE
11/3/2017,Tindees QSR,22:16:14,1491,WE
2/9/2017,Dairy Don,7:40:01,1491,WE
29/04/2017,Tindees QSR,21:53:56,1491,WE
11/6/2017,White Elephant Arena Cafe,1:26:32,1491,WE
3/7/2017,Sandrich,7:27:05,1492,WD
22/02/2017,Slice of Lime,23:02:32,1492,WD
24/06/2017,Prasad Food Divine,17:05:16,1492,WE
5/2/2017,Varsha,6:24:02,1493,WE
14/03/2017,Domino's Pizza,0:16:08,1494,WD
11/8/2017,Saarthi,8:19:26,1494,WD
22/04/2017,Swastik,16:33:34,1494,WE
19/02/2017,Sandrich,17:16:19,1494,WE
22/05/2017,Sai Sagar,16:26:09,1495,WD
30/05/2017,Geeta Fast Food,4:11:09,1495,WD
7/5/2017,Tindees QSR,4:47:42,1495,WE
17/03/2017,Geeta Fast Food,0:24:49,1496,WD
27/08/2017,White Elephant Arena Cafe,22:48:33,1496,WE
25/03/2017,Rassam Express,23:07:17,1496,WE
3/9/2017,Geeta Fast Food,3:40:38,1497,WE
4/6/2017,Swastik,6:40:17,1498,WE
13/05/2017,StreetO,10:34:47,1498,WE
24/09/2017,Swastik,23:39:37,1498,WE
1/7/2017,SR Restaurant and Lounge,2:09:20,1498,WE
21/05/2017,Peche Mignon - Novotel,16:11:36,1499,WE
31/07/2017,Sandrich,16:31:16,1500,WD
29/01/2017,The Tuck Box,8:34:50,1500,WE
21/01/2017,Tindees QSR,17:17:08,1500,WE
18/06/2017,Tindees QSR,22:26:38,1500,WE
6/1/2017,Sai Sagar,10:01:40,1501,WD
9/4/2017,7th Heaven,13:29:08,1501,WE
6/5/2017,Sleight of Hand,3:42:28,1501,WE
14/01/2017,Sandrich,13:40:13,1501,WE
13/08/2017,Domino's Pizza,21:01:59,1501,WE
15/04/2017,Golden Jade - Ramada,4:24:54,1502,WE
27/05/2017,Prasad Food Divine,7:54:33,1502,WE
8/1/2017,Lomchin Wok,20:22:05,1502,WE
23/09/2017,Prithika Hotel,17:55:43,1502,WE
28/05/2017,Slice of Lime,15:37:50,1502,WE
10/4/2017,Sandrich,0:47:49,1503,WD
6/4/2017,Domino's Pizza,3:19:13,1503,WD
21/05/2017,White Elephant Arena Cafe,3:29:22,1503,WE
8/7/2017,Domino's Pizza,23:58:15,1504,WE
9/4/2017,Varsha,7:21:17,1504,WE
8/7/2017,Dairy Don,4:03:11,1504,WE
29/01/2017,The Tuck Box,20:34:50,1504,WE
3/6/2017,Kosmic Sheesha Lounge,12:48:30,1504,WE
23/07/2017,Sandrich,14:29:55,1504,WE
13/06/2017,Varsha,1:30:27,1505,WD
15/08/2017,Sandrich,0:16:38,1505,WD
30/06/2017,StreetO,20:04:39,1506,WD
14/01/2017,Geeta Fast Food,14:39:16,1506,WE
17/09/2017,Sandrich,20:08:34,1506,WE
18/08/2017,Dairy Don,8:47:47,1507,WD
28/05/2017,Domino's Pizza,5:24:56,1507,WE
25/02/2017,Gupta Sandwiches & Snacks,18:09:31,1507,WE
24/09/2017,Sandrich,20:41:30,1507,WE
29/01/2017,Saarthi,12:18:00,1507,WE
22/09/2017,Sai Sagar,8:35:17,1508,WD
19/03/2017,Hotel Silver Spoon,21:37:33,1508,WE
12/8/2017,Golden Jade - Ramada,7:51:24,1508,WE
19/08/2017,Gupta Sandwiches & Snacks,6:46:03,1509,WE
4/2/2017,Sai Sagar,20:09:04,1509,WE
11/2/2017,Saarthi,8:42:11,1510,WE
6/5/2017,SR Restaurant and Lounge,11:05:44,1510,WE
29/07/2017,White Elephant Arena Cafe,19:17:07,1510,WE
7/3/2017,Tamarind,23:05:14,1511,WD
22/01/2017,Slice of Lime,6:30:33,1512,WE
2/4/2017,Sai Sagar,5:18:16,1512,WE
14/05/2017,Sai Sagar,1:52:37,1512,WE
6/3/2017,Lomchin Wok,6:47:59,1513,WD
15/04/2017,Golden Jade - Ramada,11:01:40,1513,WE
3/6/2017,Tindees QSR,7:04:24,1513,WE
5/3/2017,Rassam Express,15:58:37,1513,WE
26/02/2017,Varsha,15:47:10,1513,WE
11/3/2017,Prithika Hotel,3:25:55,1514,WE
2/7/2017,Varsha,7:04:48,1514,WE
10/1/2017,Varsha,2:05:19,1515,WD
15/05/2017,Tindees QSR,15:38:59,1515,WD
24/06/2017,Saarthi,19:08:08,1515,WE
28/05/2017,Sandrich,20:54:47,1515,WE
13/05/2017,Sandrich,21:08:13,1517,WE
10/6/2017,Swastik,10:11:50,1517,WE
11/2/2017,Dairy Don,2:14:37,1517,WE
24/09/2017,Francesco's Pizzeria,9:39:11,1517,WE
10/9/2017,Domino's Pizza,0:46:04,1518,WE
18/02/2017,Prithika Hotel,22:53:06,1518,WE
15/04/2017,Bombay Burger's,13:00:11,1518,WE
26/02/2017,Domino's Pizza,20:53:23,1518,WE
3/6/2017,Slice of Lime,13:00:24,1519,WE
25/06/2017,Sai Sagar,0:59:11,1519,WE
27/04/2017,Vedge,20:25:37,1520,WD
3/2/2017,Prithika Hotel,21:43:26,1520,WD
28/07/2017,Domino's Pizza,23:34:18,1520,WD
20/07/2017,Sandrich,14:26:23,1520,WD
3/9/2017,7th Heaven,3:26:32,1520,WE
12/2/2017,Prasad Food Divine,23:02:25,1520,WE
22/03/2017,Saarthi,6:09:46,1521,WD
15/09/2017,StreetO,0:06:12,1521,WD
15/03/2017,Dairy Don,18:34:48,1521,WD
10/6/2017,Geeta Fast Food,6:37:31,1521,WE
12/3/2017,Sandrich,23:42:50,1521,WE
8/3/2017,Francesco's Pizzeria,4:49:47,1522,WD
21/04/2017,Geeta Fast Food,2:28:53,1522,WD
18/03/2017,Geeta Fast Food,14:19:19,1522,WE
10/9/2017,Prithika Hotel,23:22:24,1522,WE
9/7/2017,Geeta Fast Food,3:30:20,1522,WE
24/01/2017,Slice of Lime,2:34:19,1523,WD
9/9/2017,131 East,22:39:10,1523,WE
16/04/2017,Domino's Pizza,4:27:52,1523,WE
13/08/2017,Saarthi,17:27:40,1523,WE
3/6/2017,Swastik,22:04:27,1523,WE
1/10/2017,Slice of Lime,6:27:45,1523,WE
16/07/2017,Slice of Lime,12:05:56,1524,WE
21/09/2017,Swastik,1:42:22,1525,WD
19/08/2017,Sai Sagar,9:35:44,1525,WE
26/02/2017,Francesco's Pizzeria,18:25:56,1525,WE
8/5/2017,Swastik,7:33:13,1526,WD
24/06/2017,Zeal 3 Seasons Family Restaurant & Bar,7:46:04,1526,WE
1/4/2017,Dairy Don,2:34:17,1526,WE
9/4/2017,Bombay Burger's,16:22:36,1528,WE
13/08/2017,Sandrich,5:25:56,1528,WE
26/03/2017,Dairy Don,3:30:03,1528,WE
5/5/2017,Tamarind,19:26:13,1529,WD
4/10/2017,Gupta Sandwiches & Snacks,20:53:21,1529,WD
4/6/2017,Tindees QSR,17:09:04,1529,WE
20/05/2017,Peche Mignon - Novotel,16:47:17,1529,WE
24/06/2017,Gupta Sandwiches & Snacks,11:11:42,1529,WE
2/10/2017,Slice of Lime,19:48:58,1530,WD
23/06/2017,Hotel Silver Spoon,20:01:03,1530,WD
1/7/2017,Domino's Pizza,4:00:01,1530,WE
30/09/2017,Sai Sagar,20:01:17,1530,WE
18/03/2017,Geeta Fast Food,22:19:00,1531,WE
18/06/2017,Sandrich,21:08:15,1531,WE
13/05/2017,White Elephant Arena Cafe,19:18:34,1532,WE
5/2/2017,Rassam Express,14:55:58,1532,WE
7/10/2017,Tindees QSR,0:13:10,1533,WE
23/07/2017,China Valley,14:52:39,1533,WE
28/05/2017,Domino's Pizza,11:35:18,1533,WE
3/9/2017,Great World,13:25:40,1534,WE
5/3/2017,Varsha,1:38:45,1534,WE
11/3/2017,Sai Sagar,16:39:19,1534,WE
3/1/2017,Saarthi,20:54:43,1535,WD
28/02/2017,Saarthi,23:52:33,1535,WD
6/8/2017,Geeta Fast Food,14:39:09,1535,WE
15/04/2017,Sandrich,20:34:47,1535,WE
13/08/2017,Canvas Laugh Club,3:01:11,1536,WE
14/01/2017,Gupta Sandwiches & Snacks,9:21:33,1536,WE
18/05/2017,Swastik,10:48:05,1537,WD
11/6/2017,Swastik,6:37:11,1537,WE
28/05/2017,BOX8 - Desi Meals,6:38:46,1537,WE
29/07/2017,Geeta Fast Food,5:35:03,1537,WE
18/06/2017,Saarthi,6:18:07,1537,WE
15/04/2017,Swastik,1:09:06,1537,WE
24/08/2017,Sai Sagar,18:05:59,1538,WD
21/03/2017,Tindees QSR,3:47:04,1538,WD
25/08/2017,Swastik,18:58:36,1538,WD
18/02/2017,Lomchin Wok,3:36:59,1539,WE
3/6/2017,Geeta Fast Food,2:41:50,1539,WE
23/01/2017,Tamarind,13:32:18,1540,WD
7/4/2017,Vedge,11:24:44,1541,WD
11/3/2017,Prithika Hotel,20:49:38,1541,WE
30/07/2017,Domino's Pizza,11:26:08,1541,WE
1/4/2017,Prithika Hotel,5:31:13,1541,WE
8/9/2017,Geeta Fast Food,5:25:15,1542,WD
26/08/2017,Geeta Fast Food,8:39:23,1542,WE
26/03/2017,Saarthi,15:00:09,1542,WE
17/05/2017,Sandrich,21:58:18,1543,WD
23/02/2017,Hotel Silver Spoon,23:54:41,1543,WD
5/2/2017,Sandrich,12:52:26,1543,WE
1/10/2017,Gupta Sandwiches & Snacks,21:24:25,1543,WE
26/03/2017,Slice of Lime,5:12:41,1543,WE
14/06/2017,7th Heaven,18:47:34,1544,WD
29/01/2017,Zeal 3 Seasons Family Restaurant & Bar,5:51:44,1544,WE
29/04/2017,Golden Jade - Ramada,9:23:30,1544,WE
28/01/2017,Geeta Fast Food,16:48:53,1544,WE
20/02/2017,Domino's Pizza,23:46:56,1545,WD
12/2/2017,Zeal 3 Seasons Family Restaurant & Bar,21:42:11,1545,WE
4/3/2017,Swastik,20:45:51,1545,WE
20/08/2017,Sandrich,5:38:24,1545,WE
17/06/2017,Geeta Fast Food,23:25:20,1546,WE
22/07/2017,Sandrich,10:39:04,1547,WE
10/9/2017,Tindees QSR,9:08:54,1547,WE
25/03/2017,Sai Sagar,22:55:31,1548,WE
17/09/2017,Geeta Fast Food,3:52:19,1549,WE
28/01/2017,Geeta Fast Food,10:19:25,1549,WE
4/3/2017,Tindees QSR,7:22:22,1550,WE
6/8/2017,Sleight of Hand,22:59:24,1550,WE
8/7/2017,Gupta Sandwiches & Snacks,17:01:45,1550,WE
12/6/2017,Rassam Express,0:22:42,1551,WD
16/06/2017,Sandrich,3:27:52,1551,WD
19/03/2017,Dairy Don,5:42:31,1551,WE
12/3/2017,Sandrich,2:36:19,1551,WE
17/06/2017,Varsha,19:30:40,1551,WE
4/1/2017,Gupta Sandwiches & Snacks,21:35:40,1552,WD
11/3/2017,Sandrich,22:26:11,1552,WE
15/01/2017,Geeta Fast Food,5:36:31,1552,WE
8/4/2017,Sandrich,9:41:36,1552,WE
7/10/2017,Gupta Sandwiches & Snacks,11:51:08,1553,WE
7/1/2017,Tamarind,11:57:37,1554,WE
23/07/2017,Bombay Burger's,4:00:01,1554,WE
26/03/2017,Canvas Laugh Club,20:46:25,1555,WE
4/2/2017,Swastik,8:56:09,1555,WE
8/7/2017,Sandrich,16:11:26,1556,WE
27/08/2017,StreetO,13:06:34,1556,WE
26/08/2017,Hotel Silver Spoon,2:32:08,1556,WE
28/01/2017,Tindees QSR,0:32:45,1556,WE
9/7/2017,Prasad Food Divine,15:07:12,1557,WE
5/3/2017,Domino's Pizza,6:25:29,1557,WE
15/05/2017,Lomchin Wok,1:10:52,1558,WD
19/05/2017,Tamarind,18:09:17,1558,WD
20/05/2017,Geeta Fast Food,7:54:48,1558,WE
9/4/2017,Aqua Garden Resto Bar,20:34:14,1558,WE
16/09/2017,Sai Sagar,12:12:58,1558,WE
23/06/2017,Golden Jade - Ramada,11:40:23,1559,WD
2/2/2017,Vedge,5:27:33,1559,WD
9/4/2017,Saarthi,3:18:59,1559,WE
29/04/2017,Zeal 3 Seasons Family Restaurant & Bar,7:24:13,1559,WE
11/2/2017,SR Restaurant and Lounge,19:06:29,1559,WE
29/07/2017,Gupta Sandwiches & Snacks,8:06:26,1559,WE
23/06/2017,Tindees QSR,17:36:17,1560,WD
19/03/2017,Sandrich,13:21:03,1561,WE
7/5/2017,Swastik,18:41:49,1562,WE
4/3/2017,Varsha,21:51:27,1562,WE
13/03/2017,Prithika Hotel,6:29:41,1563,WD
19/08/2017,China Valley,23:44:07,1563,WE
29/07/2017,Sai Sagar,14:36:51,1563,WE
4/10/2017,Sandrich,22:57:52,1564,WD
20/06/2017,Sai Sagar,2:43:50,1564,WD
13/08/2017,Prithika Hotel,22:21:27,1564,WE
4/6/2017,Lomchin Wok,23:07:44,1564,WE
14/05/2017,China Valley,9:03:37,1564,WE
4/6/2017,Prasad Food Divine,1:30:52,1564,WE
15/07/2017,Gupta Sandwiches & Snacks,3:44:42,1564,WE
30/08/2017,Varsha,6:23:19,1565,WD
12/2/2017,Francesco's Pizzeria,3:46:51,1565,WE
4/6/2017,Hotel Silver Spoon,0:56:34,1565,WE
4/4/2017,Gupta Sandwiches & Snacks,17:09:14,1566,WD
16/08/2017,Varsha,12:22:11,1566,WD
24/09/2017,Tamarind,4:48:37,1567,WE
4/2/2017,Rassam Express,17:26:29,1567,WE
15/01/2017,China Valley,12:38:23,1568,WE
13/05/2017,Dairy Don,1:36:21,1568,WE
11/1/2017,Dairy Don,10:30:01,1569,WD
9/7/2017,Slice of Lime,10:06:46,1569,WE
10/6/2017,Varsha,18:08:17,1569,WE
4/3/2017,Geeta Fast Food,23:53:53,1569,WE
18/03/2017,Lomchin Wok,13:35:41,1569,WE
29/08/2017,Sandrich,2:17:38,1570,WD
21/05/2017,Sai Sagar,1:35:06,1570,WE
3/9/2017,Prithika Hotel,8:25:17,1570,WE
16/09/2017,Tindees QSR,17:38:32,1571,WE
21/08/2017,Dairy Don,11:36:19,1572,WD
10/6/2017,Varsha,23:25:06,1572,WE
19/07/2017,Sandrich,9:10:55,1573,WD
17/06/2017,Sandrich,4:25:06,1573,WE
25/09/2017,Canvas Laugh Club,0:00:16,1574,WD
24/06/2017,Zeal 3 Seasons Family Restaurant & Bar,9:28:39,1574,WE
6/8/2017,Geeta Fast Food,12:34:32,1574,WE
9/4/2017,Prasad Food Divine,5:49:53,1574,WE
29/01/2017,Sandrich,7:46:14,1574,WE
15/04/2017,Dairy Don,20:18:59,1574,WE
14/04/2017,The Spot,19:55:33,1575,WD
7/1/2017,Sai Sagar,0:45:03,1575,WE
22/01/2017,Canvas Laugh Club,16:02:52,1575,WE
11/2/2017,Sandrich,18:47:33,1576,WE
8/1/2017,146 East,10:45:23,1576,WE
18/02/2017,Geeta Fast Food,20:24:48,1576,WE
24/09/2017,Slice of Lime,15:33:46,1576,WE
30/07/2017,Sandrich,19:59:45,1577,WE
4/3/2017,Kosmic Sheesha Lounge,23:47:46,1577,WE
14/06/2017,StreetO,22:49:25,1578,WD
1/3/2017,Domino's Pizza,10:45:56,1578,WD
30/04/2017,Geeta Fast Food,20:37:08,1578,WE
20/08/2017,Vedge,8:43:05,1578,WE
20/08/2017,Tindees QSR,23:47:38,1578,WE
2/7/2017,Sandrich,18:07:01,1578,WE
12/9/2017,Gupta Sandwiches & Snacks,12:49:59,1579,WD
25/03/2017,China Valley,7:49:50,1579,WE
25/08/2017,Prithika Hotel,12:10:21,1580,WD
23/03/2017,107 East,20:58:31,1580,WD
18/03/2017,SR Restaurant and Lounge,22:22:01,1580,WE
1/6/2017,Francesco's Pizzeria,20:26:24,1581,WD
22/07/2017,Sai Sagar,22:42:18,1581,WE
23/09/2017,Prithika Hotel,12:38:32,1582,WE
24/06/2017,Varsha,23:06:43,1582,WE
25/08/2017,Saarthi,15:33:51,1583,WD
24/02/2017,Gupta Sandwiches & Snacks,17:05:03,1583,WD
16/01/2017,Domino's Pizza,15:46:25,1583,WD
24/06/2017,The Tuck Box,23:39:36,1583,WE
8/3/2017,China Valley,17:59:14,1584,WD
12/2/2017,Geeta Fast Food,2:19:54,1584,WE
2/7/2017,StreetO,2:02:54,1584,WE
13/05/2017,Vedge,23:30:53,1584,WE
24/06/2017,The Tuck Box,14:41:42,1584,WE
15/01/2017,Peche Mignon - Novotel,0:43:02,1584,WE
10/6/2017,Sandrich,7:56:25,1585,WE
2/9/2017,Gupta Sandwiches & Snacks,10:10:19,1585,WE
21/05/2017,Slice of Lime,12:42:02,1585,WE
12/2/2017,Vedge,14:36:35,1586,WE
2/4/2017,The Tuck Box,11:28:54,1586,WE
7/5/2017,Sai Sagar,5:56:45,1587,WE
19/03/2017,Francesco's Pizzeria,20:09:38,1587,WE
15/04/2017,Swastik,11:26:11,1587,WE
7/2/2017,110 East,8:16:02,1588,WD
19/02/2017,Gupta Sandwiches & Snacks,15:41:24,1588,WE
4/6/2017,Tindees QSR,5:34:49,1588,WE
16/04/2017,The Tuck Box,22:23:15,1588,WE
22/06/2017,Tindees QSR,10:36:03,1589,WD
23/07/2017,Sai Sagar,8:23:31,1590,WE
5/9/2017,Geeta Fast Food,2:05:02,1591,WD
20/07/2017,Geeta Fast Food,1:53:14,1591,WD
22/07/2017,125 East,5:15:18,1591,WE
29/04/2017,Geeta Fast Food,18:04:14,1591,WE
8/8/2017,Geeta Fast Food,3:43:58,1592,WD
14/06/2017,Prasad Food Divine,13:43:39,1593,WD
3/2/2017,Swastik,14:21:00,1593,WD
1/2/2017,Aqua Garden Resto Bar,4:22:00,1593,WD
7/10/2017,Sandrich,4:46:54,1593,WE
6/5/2017,Peche Mignon - Novotel,21:44:42,1593,WE
1/4/2017,Sandrich,7:12:39,1594,WE
23/09/2017,Gupta Sandwiches & Snacks,19:40:18,1594,WE
23/09/2017,Geeta Fast Food,10:42:41,1594,WE
12/2/2017,StreetO,16:27:57,1594,WE
19/08/2017,Saarthi,4:21:19,1594,WE
14/04/2017,Tindees QSR,6:33:52,1595,WD
12/3/2017,Domino's Pizza,5:15:07,1595,WE
16/07/2017,Gupta Sandwiches & Snacks,5:32:28,1595,WE
19/05/2017,7th Heaven,2:24:22,1596,WD
2/10/2017,Domino's Pizza,15:32:44,1596,WD
14/05/2017,Sai Sagar,7:23:30,1596,WE
26/08/2017,Swastik,18:59:49,1596,WE
9/8/2017,Bombay Burger's,9:04:26,1597,WD
22/06/2017,Slice of Lime,10:35:03,1597,WD
1/1/2017,Geeta Fast Food,9:12:48,1597,WE
27/05/2017,SR Restaurant and Lounge,22:22:04,1597,WE
2/5/2017,Swastik,21:27:09,1598,WD
2/5/2017,Geeta Fast Food,1:31:42,1598,WD
22/02/2017,Swastik,11:51:30,1598,WD
22/08/2017,117 East,10:50:32,1598,WD
24/06/2017,Tindees QSR,10:33:48,1598,WE
28/05/2017,Gupta Sandwiches & Snacks,4:37:52,1598,WE
12/1/2017,Kosmic Sheesha Lounge,14:12:50,1599,WD
6/5/2017,Golden Jade - Ramada,1:47:01,1599,WE
12/3/2017,Gupta Sandwiches & Snacks,18:19:31,1599,WE
18/06/2017,Geeta Fast Food,11:34:04,1600,WE
4/2/2017,Dairy Don,13:31:53,1601,WE
29/01/2017,Kosmic Sheesha Lounge,3:44:11,1601,WE
27/08/2017,Prasad Food Divine,19:17:44,1601,WE
12/4/2017,Rassam Express,10:11:18,1602,WD
23/09/2017,Slice of Lime,19:03:51,1602,WE
24/06/2017,Gupta Sandwiches & Snacks,4:20:25,1602,WE
18/07/2017,Prithika Hotel,14:10:25,1603,WD
1/3/2017,Tindees QSR,2:52:41,1604,WD
6/5/2017,Kosmic Sheesha Lounge,10:51:57,1604,WE
24/06/2017,Tindees QSR,3:00:39,1604,WE
15/08/2017,Hotel Silver Spoon,3:35:51,1605,WD
20/02/2017,SR Restaurant and Lounge,4:00:00,1605,WD
15/01/2017,Sai Sagar,0:14:42,1605,WE
23/09/2017,Tamarind,20:32:30,1605,WE
3/6/2017,Dairy Don,1:00:50,1605,WE
23/04/2017,Aqua Garden Resto Bar,23:06:48,1605,WE
1/1/2017,144 East,11:31:28,1605,WE
2/9/2017,Geeta Fast Food,23:57:15,1605,WE
6/8/2017,Dairy Don,11:33:01,1606,WE
3/9/2017,Geeta Fast Food,11:56:35,1606,WE
24/09/2017,Slice of Lime,14:35:24,1606,WE
4/3/2017,White Elephant Arena Cafe,20:56:35,1606,WE
11/6/2017,Geeta Fast Food,5:00:02,1607,WE
15/03/2017,Geeta Fast Food,9:24:31,1608,WD
1/1/2017,Geeta Fast Food,5:44:47,1609,WE
24/03/2017,Bombay Burger's,9:06:42,1610,WD
10/5/2017,China Valley,0:52:39,1610,WD
4/3/2017,Vedge,18:53:37,1610,WE
2/8/2017,Geeta Fast Food,20:51:56,1611,WD
1/10/2017,SR Restaurant and Lounge,7:10:50,1611,WE
7/1/2017,Gupta Sandwiches & Snacks,13:15:19,1611,WE
15/07/2017,Tindees QSR,6:41:36,1612,WE
6/5/2017,Tindees QSR,10:59:06,1612,WE
4/6/2017,SR Restaurant and Lounge,2:28:56,1613,WE
1/8/2017,Lomchin Wok,20:46:24,1614,WD
14/09/2017,Domino's Pizza,5:22:12,1614,WD
26/03/2017,Domino's Pizza,23:54:21,1614,WE
7/10/2017,Domino's Pizza,12:45:02,1614,WE
18/07/2017,The Spot,17:22:50,1615,WD
29/04/2017,Tindees QSR,9:33:56,1615,WE
16/07/2017,Dairy Don,15:30:40,1615,WE
9/9/2017,Rassam Express,0:50:10,1615,WE
4/6/2017,Sandrich,1:29:06,1615,WE
18/03/2017,Domino's Pizza,12:37:22,1615,WE
6/5/2017,Sai Sagar,4:34:52,1615,WE
1/3/2017,Tindees QSR,7:20:31,1616,WD
4/9/2017,Tindees QSR,18:52:10,1616,WD
16/07/2017,Swastik,1:16:57,1616,WE
21/07/2017,Tindees QSR,18:15:52,1617,WD
11/3/2017,Gupta Sandwiches & Snacks,13:05:42,1617,WE
9/8/2017,113 East,4:56:02,1619,WD
7/3/2017,Aqua Garden Resto Bar,18:27:15,1619,WD
4/3/2017,Tamarind,7:00:59,1619,WE
12/8/2017,Zeal 3 Seasons Family Restaurant & Bar,14:16:51,1619,WE
16/07/2017,Geeta Fast Food,15:15:43,1619,WE
22/09/2017,Domino's Pizza,2:12:59,1620,WD
29/04/2017,Varsha,16:16:41,1620,WE
20/08/2017,Lomchin Wok,3:40:07,1620,WE
7/8/2017,Dairy Don,1:05:00,1621,WD
26/08/2017,Geeta Fast Food,15:40:32,1621,WE
10/6/2017,Sai Sagar,15:19:25,1621,WE
1/10/2017,Varsha,16:09:44,1621,WE
29/04/2017,Sai Sagar,18:16:12,1621,WE
5/1/2017,Geeta Fast Food,20:08:57,1622,WD
7/2/2017,Bombay Burger's,19:17:47,1622,WD
5/1/2017,Varsha,18:57:43,1623,WD
6/8/2017,Aqua Garden Resto Bar,19:26:36,1623,WE
30/08/2017,Geeta Fast Food,23:14:14,1624,WD
5/5/2017,116 East,1:30:06,1625,WD
23/09/2017,Hotel Silver Spoon,20:20:50,1625,WE
14/01/2017,7th Heaven,9:29:25,1625,WE
3/9/2017,Slice of Lime,12:31:31,1626,WE
22/07/2017,Bombay Burger's,22:31:45,1626,WE
29/01/2017,Sai Sagar,4:50:14,1626,WE
15/05/2017,Tindees QSR,18:03:46,1627,WD
22/04/2017,Gupta Sandwiches & Snacks,14:25:39,1627,WE
20/08/2017,Great World,14:26:17,1627,WE
23/04/2017,Sandrich,18:23:19,1627,WE
4/7/2017,Saarthi,20:32:58,1628,WD
24/02/2017,Geeta Fast Food,14:22:54,1628,WD
12/1/2017,StreetO,17:27:16,1628,WD
10/6/2017,Sai Sagar,11:12:18,1628,WE
10/6/2017,Prasad Food Divine,2:13:54,1628,WE
3/6/2017,Geeta Fast Food,11:50:12,1628,WE
2/2/2017,Kosmic Sheesha Lounge,17:42:55,1629,WD
15/01/2017,Prithika Hotel,0:22:54,1629,WE
27/03/2017,Great World,4:01:08,1630,WD
9/9/2017,Sai Sagar,7:28:44,1630,WE
22/07/2017,Sai Sagar,13:18:02,1630,WE
10/9/2017,Varsha,19:26:10,1630,WE
20/05/2017,Domino's Pizza,19:17:10,1630,WE
30/05/2017,Geeta Fast Food,7:34:40,1631,WD
16/05/2017,Swastik,19:11:35,1632,WD
4/6/2017,Domino's Pizza,3:09:56,1632,WE
7/3/2017,Sai Sagar,3:02:17,1633,WD
8/1/2017,Sleight of Hand,20:04:00,1633,WE
22/07/2017,Tindees QSR,4:58:27,1633,WE
29/08/2017,Canvas Laugh Club,17:05:44,1634,WD
22/01/2017,Sai Sagar,14:32:19,1634,WE
5/8/2017,Gupta Sandwiches & Snacks,2:02:09,1634,WE
12/8/2017,Domino's Pizza,10:57:04,1634,WE
24/09/2017,Great World,4:12:56,1634,WE
13/08/2017,Sandrich,10:40:03,1635,WE
2/9/2017,Domino's Pizza,17:18:37,1635,WE
27/08/2017,Vedge,22:49:56,1635,WE
18/03/2017,Slice of Lime,21:05:52,1635,WE
17/09/2017,Bombay Burger's,23:00:25,1635,WE
1/3/2017,Peche Mignon - Novotel,1:49:44,1636,WD
30/09/2017,Kosmic Sheesha Lounge,11:35:52,1636,WE
